ալբերտ	ɑ l b ɛ ɾ t
ալբոմ	ɑ l b ɔ m
ալեկոծ	ɑ l ɛ k ɔ t͡s
ալեմաներեն	ɑ l ɛ m ɑ n ɛ ɾ ɛ n
ալեւոր	ɑ l ɛ v ɔ ɾ
ալեքսանդրիա	ɑ l ɛ kʰ s ɑ n d ɾ j ɑ
ալի	ɑ l i
ալիբի	ɑ l i b i
ալիգատոր	ɑ l i ɡ ɑ t ɔ ɾ
ալիեւ	ɑ l i j ɛ v
ալինա	ɑ l i n ɑ
ալիք	ɑ l i kʰ
ալկաշ	ɑ l k ɑ ʃ
ալկոհոլ	ɑ l k ɔ h ɔ l
ալմաթի	ɑ l m ɑ tʰ i
ալմանախ	ɑ l m ɑ n ɑ χ
ալմաստ	ɑ l m ɑ s t
ալյանս	ɑ l j ɑ n s
ալյուր	ɑ l j u ɾ
ալոե	ɑ l ɔ ɛ
ալոճ	ɑ l ɔ t͡ʃ
ալուցք	ɑ l u t͡sʰ kʰ
ալպագա	ɑ l p ɑ ɡ ɑ
ալպեր	ɑ l p ɛ ɾ
ալպինիզմ	ɑ l p i n i z m
ալտ	ɑ l t
ալքիմիկոս	ɑ l kʰ i m i k ɔ s
ախալցխա	ɑ χ ɑ l t͡sʰ ə χ ɑ
ախալքալաք	ɑ χ ɑ l kʰ ɑ l ɑ kʰ
ախոռ	ɑ χ ɔ r
ախորժակ	ɑ χ ɔ ɾ ʒ ɑ k
ախուրյան	ɑ χ u ɾ j ɑ n
ախպար	ɑ χ p ɑ ɾ
ախպեր	ɑ χ p ɛ ɾ
ախտ	ɑ χ t
ախտաբան	ɑ χ t ɑ b ɑ n
ախտարար	ɑ χ t ɑ ɾ ɑ ɾ
ախտորոշել	ɑ χ t ɔ ɾ ɔ ʃ ɛ l
ախտորոշում	ɑ χ t ɔ ɾ ɔ ʃ u m
ած	ɑ t͡s
ածանցել	ɑ t͡s ɑ n t͡sʰ ɛ l
ածանցյալ	ɑ t͡s ɑ n t͡sʰ j ɑ l
ածել	ɑ t͡s ɛ l
ածելի	ɑ t͡s ɛ l i
ածեր	ɑ t͡s ɛ ɾ
ածու	ɑ t͡s u
ածուխ	ɑ t͡s u χ
ակ	ɑ k
ակադեմիա	ɑ k ɑ d ɛ m j ɑ
ական	ɑ k ɑ n
ականավոր	ɑ k ɑ n ɑ v ɔ ɾ
ականատես	ɑ k ɑ n ɑ t ɛ s
ականի	ɑ k ɑ n i
ականջ	ɑ k ɑ n d͡ʒ
ականջօղ	ɑ k ɑ n d͡ʒ ɔ ʁ
ակն	ɑ k ə n
ակնախնձոր	ɑ k n ɑ χ ə n d͡z ɔ ɾ
ակնածալից	ɑ k n ɑ t͡s ɑ l i t͡sʰ
ակնածանք	ɑ k n ɑ t͡s ɑ ŋ kʰ
ակնածել	ɑ k n ɑ t͡s ɛ l
ակնաղբյուր	ɑ k n ɑ χ p j u ɾ
ակնային	ɑ k n ɑ j i n
ակնարկ	ɑ k n ɑ ɾ k
ակներեւ	ɑ k n ɛ ɾ ɛ v
ակներեւաբար	ɑ k n ɛ ɾ ɛ v ɑ b ɑ ɾ
ակներեւապես	ɑ k n ɛ ɾ ɛ v ɑ p ɛ s
ակնթարթ	ɑ k ə n tʰ ɑ ɾ tʰ
ակնկալիք	ɑ k ə ŋ k ɑ l i kʰ
ակնհայտ	ɑ k ə n h ɑ j t
ակնոց	ɑ k n ɔ t͡sʰ
ակոս	ɑ k ɔ s
ակորդեոն	ɑ k ɔ ɾ d ɛ ɔ n
ակութ	ɑ k u tʰ
ակունք	ɑ k u ŋ kʰ
ակտիվ	ɑ k t i v
ակտիվորեն	ɑ k t i v ɔ ɾ ɛ n
ահ	ɑ h
ահաբեկում	ɑ h ɑ b ɛ k u m
ահաբեկչական	ɑ h ɑ b ɛ k t͡ʃʰ ɑ k ɑ n
ահաբեկչություն	ɑ h ɑ b ɛ k t͡ʃʰ u tʰ j u n
ահագին	ɑ h ɑ ɡ i n
ահագնանալ	ɑ h ɑ ɡ n ɑ n ɑ l
ահազանգում	ɑ h ɑ z ɑ ŋ ɡ u m
ահազդու	ɑ h ɑ z d u
ահարոն	ɑ h ɑ ɾ ɔ n
ահեղ	ɑ h ɛ ʁ
աղ	ɑ ʁ
աղա	ɑ ʁ ɑ
աղաթոն	ɑ ʁ ɑ tʰ ɔ n
աղալ	ɑ ʁ ɑ l
աղախին	ɑ ʁ ɑ χ i n
աղաղակ	ɑ ʁ ɑ ʁ ɑ k
աղաղակել	ɑ ʁ ɑ ʁ ɑ k ɛ l
աղանդավոր	ɑ ʁ ɑ n d ɑ v ɔ ɾ
աղանդավորական	ɑ ʁ ɑ n d ɑ v ɔ ɾ ɑ k ɑ n
աղանդավորություն	ɑ ʁ ɑ n d ɑ v ɔ ɾ u tʰ j u n
աղաչել	ɑ ʁ ɑ t͡ʃʰ ɛ l
աղասի	ɑ ʁ ɑ s i
աղավաղել	ɑ ʁ ɑ v ɑ ʁ ɛ l
աղավնի	ɑ ʁ ɑ v n i
աղբ	ɑ χ p
աղբաման	ɑ ʁ b ɑ m ɑ n
աղբանոց	ɑ χ p ɑ n ɔ t͡sʰ
աղբերակ	ɑ χ p ɛ ɾ ɑ k
աղբյուր	ɑ χ p j u ɾ
աղդամ	ɑ ʁ d ɑ m
աղեկ	ɑ ʁ ɛ k
աղեղ	ɑ ʁ ɛ ʁ
աղերս	ɑ ʁ ɛ ɾ s
աղերսել	ɑ ʁ ɛ ɾ s ɛ l
աղի	ɑ ʁ i
աղիճ	ɑ ʁ i t͡ʃ
աղիողորմ	ɑ ʁ i ɔ ʁ ɔ ɾ m
աղիք	ɑ ʁ i kʰ
աղխ	ɑ χː
աղճատել	ɑ χ t͡ʃ ɑ t ɛ l
աղմկել	ɑ ʁ m ə k ɛ l
աղմուկ	ɑ ʁ m u k
աղյուս	ɑ ʁ j u s
աղյուսակ	ɑ ʁ j u s ɑ k
աղյուսե	ɑ ʁ j u s ɛ
աղոթք	ɑ ʁ ɔ tʰ kʰ
աղու	ɑ ʁ u
աղունիկ	ɑ ʁ u n i k
աղջամուղջ	ɑ ʁ d͡ʒ ɑ m u ʁ d͡ʒ
աղջիկ	ɑ χ t͡ʃʰ i k
աղվանք	ɑ ʁ v ɑ ŋ kʰ
աղվես	ɑ ʁ v ɛ s
աղվեսենի	ɑ ʁ v ɛ s ɛ n i
աղվոր	ɑ ʁ v ɔ ɾ
աղտ	ɑ χ t
աղտոտել	ɑ χ t ɔ t ɛ l
աղցան	ɑ χ t͡sʰ ɑ n
աղքատ	ɑ χ kʰ ɑ t
աղքատները	ɑ χ kʰ ɑ t n ɛ ɾ ə
աղքատություն	ɑ χ kʰ ɑ t u tʰ j u n
աճառյան	ɑ t͡ʃ ɑ r j ɑ n
աճեմյան	ɑ t͡ʃ ɛ m j ɑ n
աճեցնել	ɑ t͡ʃ ɛ t͡sʰ n ɛ l
աճյուն	ɑ t͡ʃ j u n
աճուրդ	ɑ t͡ʃ u ɾ tʰ
աճպարարություն	ɑ t͡ʃ p ɑ ɾ ɑ ɾ u tʰ j u n
ամ	ɑ m
ամայի	ɑ m ɑ j i
աման	ɑ m ɑ n
ամանոր	ɑ m ɑ n ɔ ɾ
ամանորյա	ɑ m ɑ n ɔ ɾ j ɑ
ամաչել	ɑ m ɑ t͡ʃʰ ɛ l
ամաչկոտ	ɑ m ɑ t͡ʃʰ k ɔ t
ամառ	ɑ m ɑ r
ամառային	ɑ m ɑ r ɑ j i n
ամառանոց	ɑ m ɑ r ɑ n ɔ t͡sʰ
ամբակում	ɑ m b ɑ k u m
ամբաստանյալ	ɑ m b ɑ s t ɑ n j ɑ l
ամբաստանք	ɑ m b ɑ s t ɑ ŋ kʰ
ամբար	ɑ m b ɑ ɾ
ամբարիշտ	ɑ m b ɑ ɾ i ʃ t
ամբարտակ	ɑ m b ɑ ɾ t ɑ k
ամբարտավանություն	ɑ m b ɑ ɾ t ɑ v ɑ n u tʰ j u n
ամբոխ	ɑ m b ɔ χ
ամբողջ	ɑ m b ɔ χ t͡ʃʰ
ամբողջություն	ɑ m b ɔ χ t͡ʃʰ u tʰ j u n
ամեն	ɑ m ɛ n
ամենագետ	ɑ m ɛ n ɑ ɡ ɛ t
ամենազոր	ɑ m ɛ n ɑ z ɔ ɾ
ամենալավ	ɑ m ɛ n ɑ l ɑ v
ամենակալ	ɑ m ɛ n ɑ k ɑ l
ամենամեծ	ɑ m ɛ n ɑ m ɛ t͡s
ամենայն	ɑ m ɛ n ɑ j n
ամենուր	ɑ m ɛ n u ɾ
ամերիկա	ɑ m ɛ ɾ i k ɑ
ամերիկական	ɑ m ɛ ɾ i k ɑ k ɑ n
ամերիկայի	ɑ m ɛ ɾ i k ɑ j i
ամերիկացի	ɑ m ɛ ɾ i k ɑ t͡sʰ i
ամերիկյան	ɑ m ɛ ɾ i k j ɑ n
ամերիկուհի	ɑ m ɛ ɾ i k u h i
ամիս	ɑ m i s
ամիրա	ɑ m i ɾ ɑ
ամիրյան	ɑ m i ɾ j ɑ n
ամիրսպասալար	ɑ m i ɾ s p ɑ s ɑ l ɑ ɾ
ամն	ɑ m ə n ə
ամնիստիա	ɑ m n i s t j ɑ
ամոթ	ɑ m ɔ tʰ
ամորձիք	ɑ m ɔ ɾ d͡z i kʰ
ամուլ	ɑ m u l
ամուսին	ɑ m u s i n
ամուսնալուծություն	ɑ m u s n ɑ l u t͡s u tʰ j u n
ամուսնացած	ɑ m u s n ɑ t͡sʰ ɑ t͡s
ամուսնություն	ɑ m u s n u tʰ j u n
ամուր	ɑ m u ɾ
ամուրի	ɑ m u ɾ i
ամսագիր	ɑ m s ɑ ɡ i ɾ
ամսական	ɑ m s ɑ k ɑ n
ամսեկան	ɑ m s ɛ k ɑ n
ամստերդամ	ɑ m s t ɛ ɾ d ɑ m
ամրակ	ɑ m ɾ ɑ k
ամրակազմ	ɑ m ɾ ɑ k ɑ z m
ամրապնդում	ɑ m ɾ ɑ p ə n d u m
ամրոց	ɑ m ɾ ɔ t͡sʰ
ամփոփել	ɑ m pʰ ɔ pʰ ɛ l
այբ	ɑ j b
այբբենարան	ɑ j bː ɛ n ɑ ɾ ɑ n
այբուբեն	ɑ j b u b ɛ n
այգաբաց	ɑ j ɡ ɑ b ɑ t͡sʰ
այգեպան	ɑ j ɡ ɛ p ɑ n
այգեստան	ɑ j ɡ ɛ s t ɑ n
այգի	ɑ j ɡ i
այդուհանդերձ	ɑ j d u h ɑ n d ɛ ɾ t͡sʰ
այդտեղ	ɑ j d t ɛ ʁ
այժմ	ɑ j ʒ ə m
այժմու	ɑ j ʒ ə m u
այլ	ɑ j l
այլանդակություն	ɑ j l ɑ n d ɑ k u tʰ j u n
այլեւայլ	ɑ j l ɛ v ɑ j l
այլեւայլություն	ɑ j l ɛ v ɑ j l u tʰ j u n
այլեւս	ɑ j l ɛ v ə s
այլընտրանք	ɑ j l ə n t ɾ ɑ ŋ kʰ
այլընտրանքային	ɑ j l ə n t ɾ ɑ ŋ kʰ ɑ j i n
այծ	ɑ j t͡s
այծենի	ɑ j t͡s ɛ n i
այծյամ	ɑ j t͡s j ɑ m
այնուամենայնիվ	ɑ j n u ɑ m ɛ n ɑ j n i v
այնուհետեւ	ɑ j n u h ɛ t ɛ v
այնպես	ɑ j n p ɛ s
այնտեղ	ɑ j n t ɛ ʁ
այուբյան	ɑ j u b j ɑ n
այսինքն	ɑ j s i ŋ kʰ ə n
այսու	ɑ j s u
այսուամենայնիվ	ɑ j s u ɑ m ɛ n ɑ j n i v
այսուհանդերձ	ɑ j s u h ɑ n d ɛ ɾ t͡sʰ
այսուհետ	ɑ j s u h ɛ t
այսուհետեւ	ɑ j s u h ɛ t ɛ v
այստեղ	ɑ j s t ɛ ʁ
այստեղացի	ɑ j s t ɛ ʁ ɑ t͡sʰ i
այսրկովկասյան	ɑ j s ə ɾ k ɔ f k ɑ s j ɑ n
այսօր	ɑ j s ɔ ɾ
այվազյան	ɑ j v ɑ z j ɑ n
այտուց	ɑ j t u t͡sʰ
այրել	ɑ j ɾ ɛ l
այրի	ɑ j ɾ i
այրուկ	ɑ j ɾ u k
այց	ɑ j t͡sʰ
այցելել	ɑ j t͡sʰ ɛ l ɛ l
այցելություն	ɑ j t͡sʰ ɛ l u tʰ j u n
ան	ɑ n
անագորույն	ɑ n ɑ ɡ ɔ ɾ u j n
անազնիվ	ɑ n ɑ z n i v
անալի	ɑ n ɑ l i
անախորժ	ɑ n ɑ χ ɔ ɾ ʒ
անակ	ɑ n ɑ k
անակնկալ	ɑ n ɑ k ə ŋ k ɑ l
անահիտ	ɑ n ɑ h i t
անաղարտ	ɑ n ɑ ʁ ɑ ɾ t
անամոք	ɑ n ɑ m ɔ kʰ
անապատ	ɑ n ɑ p ɑ t
անասնաբույժ	ɑ n ɑ s n ɑ b u j ʒ
անաստաս	ɑ n ɑ s t ɑ s
անատոլիա	ɑ n ɑ t ɔ l j ɑ
անատոլիական	ɑ n ɑ t ɔ l j ɑ k ɑ n
անատոմիա	ɑ n ɑ t ɔ m j ɑ
անարատ	ɑ n ɑ ɾ ɑ t
անարդարություն	ɑ n ɑ ɾ tʰ ɑ ɾ u tʰ j u n
անարի	ɑ n ɑ ɾ i
անաքսիմանդրոս	ɑ n ɑ kʰ s i m ɑ n d ɾ ɔ s
անբարյացկամ	ɑ n b ɑ ɾ j ɑ t͡sʰ k ɑ m
անբիծ	ɑ n b i t͡s
անբնակ	ɑ n b ə n ɑ k
անբովանդակ	ɑ n b ɔ v ɑ n d ɑ k
անգ	ɑ ŋ ɡ
անգամ	ɑ ŋ kʰ ɑ m
անգեղ	ɑ ŋ ɡ ɛ ʁ
անգինա	ɑ ŋ ɡ i n ɑ
անգիր	ɑ ŋ ɡ i ɾ
անգլերեն	ɑ ŋ ɡ l ɛ ɾ ɛ n
անգլիա	ɑ ŋ ɡ l j ɑ
անգլիացի	ɑ ŋ ɡ l j ɑ t͡sʰ i
անգլուհի	ɑ ŋ ɡ l u h i
անգղ	ɑ ŋ ɡ ə ʁ
անգնահատելի	ɑ ŋ ɡ ə n ɑ h ɑ t ɛ l i
անգործ	ɑ ŋ ɡ ɔ ɾ t͡s
անդ	ɑ n d
անդադար	ɑ n d ɑ tʰ ɑ ɾ
անդամ	ɑ n tʰ ɑ m
անդամալուծություն	ɑ n tʰ ɑ m ɑ l u t͡s u tʰ j u n
անդամակից	ɑ n tʰ ɑ m ɑ k i t͡sʰ
անդաստան	ɑ n d ɑ s t ɑ n
անդեր	ɑ n d ɛ ɾ
անդորր	ɑ n d ɔ ɾː
անդորրագիր	ɑ n d ɔ ɾː ɑ ɡ i ɾ
անդունդ	ɑ n d u n d
անդրադառնալ	ɑ n d ɾ ɑ d ɑ r n ɑ l
անդրանիկ	ɑ n d ɾ ɑ n i k
անդրավարտիք	ɑ n d ɾ ɑ v ɑ ɾ t i kʰ
անդրի	ɑ n d ɾ i
անդրկովկաս	ɑ n d ə ɾ k ɔ f k ɑ s
անդրկովկասյան	ɑ n d ə ɾ k ɔ f k ɑ s j ɑ n
անդրշիրիմյան	ɑ n d ə ɾ ʃ i ɾ i m j ɑ n
անդրջրհեղեղյան	ɑ n d ə ɾ d͡ʒ ə ɾ h ɛ ʁ ɛ ʁ j ɑ n
անեզական	ɑ n ɛ z ɑ k ɑ n
անել	ɑ n ɛ l
անելիք	ɑ n ɛ l i kʰ
անեծք	ɑ n ɛ t͡s kʰ
անեկդոտ	ɑ n ɛ k d ɔ t
աներ	ɑ n ɛ ɾ
աներկյուղ	ɑ n ɛ ɾ k j u ʁ
աներձագ	ɑ n ɛ ɾ d͡z ɑ kʰ
անզոր	ɑ n z ɔ ɾ
անթառամ	ɑ n tʰ ɑ r ɑ m
անթարշամ	ɑ n tʰ ɑ ɾ ʃ ɑ m
անթերի	ɑ n tʰ ɛ ɾ i
անժելա	ɑ n ʒ ɛ l ɑ
անիծել	ɑ n i t͡s ɛ l
անիծյալ	ɑ n i t͡s j ɑ l
անիմաստ	ɑ n i m ɑ s t
անիրավ	ɑ n i ɾ ɑ v
անխելք	ɑ n χ ɛ l kʰ
անխնա	ɑ n χ ə n ɑ
անծանոթ	ɑ n t͡s ɑ n ɔ tʰ
անկախ	ɑ ŋ k ɑ χ
անկանոն	ɑ ŋ k ɑ n ɔ n
անկաշկանդ	ɑ ŋ k ɑ ʃ k ɑ n d
անկասկած	ɑ ŋ k ɑ s k ɑ t͡s
անկարա	ɑ ŋ k ɑ ɾ ɑ
անկարելի	ɑ ŋ k ɑ ɾ ɛ l i
անկեղծություն	ɑ ŋ k ɛ χ t͡s u tʰ j u n
անկյալ	ɑ ŋ k j ɑ l
անկյուն	ɑ ŋ k j u n
անկում	ɑ ŋ k u m
անկուշտ	ɑ ŋ k u ʃ t
անհաղթ	ɑ n h ɑ χ tʰ
անհաղթելի	ɑ n h ɑ χ tʰ ɛ l i
անհամ	ɑ n h ɑ m
անհամբեր	ɑ n h ɑ m pʰ ɛ ɾ
անհամեստ	ɑ n h ɑ m ɛ s t
անհամեստորեն	ɑ n h ɑ m ɛ s t ɔ ɾ ɛ n
անհամեստություն	ɑ n h ɑ m ɛ s t u tʰ j u n
անհայտ	ɑ n h ɑ j t
անհանգիստ	ɑ n h ɑ ŋ ɡ i s t
անհանգստանալ	ɑ n h ɑ ŋ ɡ ə s t ɑ n ɑ l
անհապաղ	ɑ n h ɑ p ɑ ʁ
անհաջողություն	ɑ n h ɑ d͡ʒ ɔ ʁ u tʰ j u n
անհասանելի	ɑ n h ɑ s ɑ n ɛ l i
անհավանական	ɑ n h ɑ v ɑ n ɑ k ɑ n
անհատ	ɑ n h ɑ t
անհատակ	ɑ n h ɑ t ɑ k
անհատականություն	ɑ n h ɑ t ɑ k ɑ n u tʰ j u n
անհեթեթություն	ɑ n h ɛ tʰ ɛ tʰ u tʰ j u n
անհեռանկարային	ɑ n h ɛ r ɑ n ə k ɑ ɾ ɑ j i n
անհետ	ɑ n h ɛ t
անհետանալ	ɑ n h ɛ t ɑ n ɑ l
անհերքելի	ɑ n h ɛ ɾ kʰ ɛ l i
անհիմն	ɑ n h i m ə n
անհնար	ɑ n h ə n ɑ ɾ
անհուն	ɑ n h u n
անձ	ɑ n d͡z
անձամբ	ɑ n d͡z ɑ m pʰ
անձավ	ɑ n d͡z ɑ v
անձեռոց	ɑ n d͡z ɛ r ɔ t͡sʰ
անձինք	ɑ n d͡z i ŋ kʰ
անձիք	ɑ n d͡z i kʰ
անձնագիր	ɑ n d͡z n ɑ ɡ i ɾ
անձնական	ɑ n d͡z n ɑ k ɑ n
անձնանուն	ɑ n d͡z n ɑ n u n
անձնյա	ɑ n d͡z n j ɑ
անձրեւ	ɑ n d͡z ɾ ɛ v
անձրեւանոց	ɑ n d͡z ɾ ɛ v ɑ n ɔ t͡sʰ
անձրեւել	ɑ n d͡z ɾ ɛ v ɛ l
անճար	ɑ n t͡ʃ ɑ ɾ
անմահ	ɑ n m ɑ h
անմահություն	ɑ n m ɑ h u tʰ j u n
անմեղ	ɑ n m ɛ ʁ
անմեղություն	ɑ n m ɛ ʁ u tʰ j u n
անմեռ	ɑ n m ɛ r
անմիջաբար	ɑ n m i t͡ʃʰ ɑ b ɑ ɾ
անմիջական	ɑ n m i t͡ʃʰ ɑ k ɑ n
անմիջականորեն	ɑ n m i t͡ʃʰ ɑ k ɑ n ɔ ɾ ɛ n
անմիտ	ɑ n m i t
անմոռուկ	ɑ n m ɔ r u k
աննա	ɑ nː ɑ
աննամուս	ɑ nː ɑ m u s
աննկուն	ɑ nː ə k u n
աննման	ɑ nː ə m ɑ n
աննպաստ	ɑ nː ə p ɑ s t
աննվաճ	ɑ nː ə v ɑ t͡ʃ
անշարժ	ɑ n ʃ ɑ ɾ ʒ
անշեն	ɑ n ʃ ɛ n
անշշուկ	ɑ n ʃ ə ʃ u k
անշուշտ	ɑ n ʃ u ʃ t
անշուք	ɑ n ʃ u kʰ
անշրջելի	ɑ n ʃ ə ɾ d͡ʒ ɛ l i
անոթ	ɑ n ɔ tʰ
անոնք	ɑ n ɔ ŋ kʰ
անորոշ	ɑ n ɔ ɾ ɔ ʃ
անորոշելի	ɑ n ɔ ɾ ɔ ʃ ɛ l i
անորոշություն	ɑ n ɔ ɾ ɔ ʃ u tʰ j u n
անութ	ɑ n u tʰ
անուշահոտություն	ɑ n u ʃ ɑ h ɔ t u tʰ j u n
անուշավան	ɑ n u ʃ ɑ v ɑ n
անուրջ	ɑ n u ɾ d͡ʒ
անպայման	ɑ n p ɑ j m ɑ n
անպատեհ	ɑ n p ɑ t ɛ h
անպատրաստ	ɑ n p ɑ t ɾ ɑ s t
անպիտան	ɑ n p i t ɑ n
անջատ	ɑ n d͡ʒ ɑ t
անջատել	ɑ n d͡ʒ ɑ t ɛ l
անջրդի	ɑ n d͡ʒ ə ɾ tʰ i
անջրպետ	ɑ n d͡ʒ ə ɾ p ɛ t
անսասան	ɑ n s ɑ s ɑ n
անսպառ	ɑ n s p ɑ r
անվադող	ɑ n v ɑ d ɔ ʁ
անվախ	ɑ n v ɑ χ
անվայել	ɑ n v ɑ j ɛ l
անվանել	ɑ n v ɑ n ɛ l
անվանի	ɑ n v ɑ n i
անվասայլակ	ɑ n v ɑ s ɑ j l ɑ k
անվճռական	ɑ n v ə t͡ʃ r ɑ k ɑ n
անվճռականություն	ɑ n v ə t͡ʃ r ɑ k ɑ n u tʰ j u n
անվտանգության	ɑ n v ə t ɑ ŋ ɡ u tʰ j ɑ n
անվտանգություն	ɑ n v ə t ɑ ŋ ɡ u tʰ j u n
անտանանարիվու	ɑ n t ɑ n ɑ n ɑ ɾ i v u
անտառ	ɑ n t ɑ r
անտարբերություն	ɑ n t ɑ ɾ b ɛ ɾ u tʰ j u n
անտեր	ɑ n t ɛ ɾ
